Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_MODEL:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
306.905	17:02:54.140	43.462229950	1.272889989	0.239474	126	0.246094
307.155	17:02:54.390	43.462229950	1.272889989	0.239474	126	0.246094
307.405	17:02:54.640	43.462229950	1.272889989	0.239474	126	0.246094
307.655	17:02:54.890	43.462229950	1.272889989	0.239474	126	0.246094
307.905	17:02:55.140	43.462229950	1.272889989	0.239474	126	0.246094
308.155	17:02:55.390	43.462229950	1.272889989	0.239474	126	0.246094
308.405	17:02:55.640	43.462229950	1.272889989	0.239474	126	0.246094
308.655	17:02:55.890	43.462229950	1.272889989	0.239474	126	0.246094
308.905	17:02:56.140	43.462229950	1.272889989	0.239474	126	0.246094
309.155	17:02:56.390	43.462229950	1.272889989	0.239474	126	0.246094
309.405	17:02:56.640	43.462229950	1.272889989	0.239474	126	0.246094
309.655	17:02:56.890	43.462229950	1.272889989	0.239474	126	0.246094
309.905	17:02:57.140	43.462229950	1.272889989	0.239474	126	0.246094
310.155	17:02:57.390	43.462229950	1.272889989	0.239474	126	0.246094
310.405	17:02:57.640	43.462229950	1.272889989	0.239474	126	0.246094
310.655	17:02:57.890	43.462229950	1.272889989	0.239474	126	0.246094
310.905	17:02:58.140	43.462229950	1.272889989	0.239474	126	0.246094
311.155	17:02:58.390	43.462229950	1.272889989	0.239474	126	0.246094
311.405	17:02:58.640	43.462229950	1.272889989	0.239474	126	0.246094
311.655	17:02:58.890	43.462229950	1.272889989	0.239474	126	0.246094
311.905	17:02:59.140	43.462229950	1.272889989	0.239474	126	0.246094
312.155	17:02:59.390	43.462229950	1.272889989	0.239474	126	0.246094
312.405	17:02:59.640	43.462229950	1.272889989	0.239474	126	0.246094
312.655	17:02:59.890	43.462229950	1.272889989	0.239474	126	0.246094
312.905	17:03:0.140	43.462229950	1.272889989	0.239474	126	0.246094
313.155	17:03:0.390	43.462229950	1.272889989	0.239474	126	0.246094
313.405	17:03:0.640	43.462229950	1.272889989	0.239474	126	0.246094
313.655	17:03:0.890	43.462229950	1.272889989	0.239474	126	0.246094
313.905	17:03:1.140	43.462229950	1.272889989	0.239474	126	0.246094
314.155	17:03:1.390	43.462229950	1.272889989	0.239474	126	0.246094
314.405	17:03:1.640	43.462229950	1.272889989	0.239474	126	0.246094
314.655	17:03:1.890	43.462229950	1.272889989	0.239474	126	0.246094
314.905	17:03:2.140	43.462229950	1.272889989	0.239474	126	0.246094
315.155	17:03:2.390	43.462229950	1.272889989	0.239474	126	0.246094
315.405	17:03:2.640	43.462229950	1.272889989	0.239474	126	0.246094
315.655	17:03:2.890	43.462229950	1.272889989	0.239474	126	0.246094
315.905	17:03:3.140	43.462229950	1.272889989	0.239474	126	0.246094
316.155	17:03:3.390	43.462229950	1.272889989	0.239474	126	0.246094
316.405	17:03:3.640	43.462229950	1.272889989	0.239474	126	0.246094
316.655	17:03:3.890	43.462229950	1.272889989	0.239474	126	0.246094
316.905	17:03:4.140	43.462229950	1.272889989	0.239474	126	0.246094
317.155	17:03:4.390	43.462229950	1.272889989	0.239474	126	0.246094
317.405	17:03:4.640	43.462229950	1.272889989	0.239474	126	0.246094
317.655	17:03:4.890	43.462229950	1.272889989	0.239474	126	0.246094
317.905	17:03:5.140	43.462229950	1.272889989	0.239474	126	0.246094
318.155	17:03:5.390	43.462229950	1.272889989	0.239474	126	0.246094
318.405	17:03:5.640	43.462229950	1.272889989	0.239474	126	0.246094
318.655	17:03:5.890	43.462229950	1.272889989	0.239474	126	0.246094
318.905	17:03:6.140	43.462229950	1.272889989	0.239474	126	0.246094
319.155	17:03:6.390	43.462229950	1.272889989	0.239474	126	0.246094
319.405	17:03:6.640	43.462229950	1.272889989	0.239474	126	0.246094
319.655	17:03:6.890	43.462229950	1.272889989	0.239474	126	0.246094
319.905	17:03:7.140	43.462229950	1.272889989	0.239474	126	0.246094
320.155	17:03:7.390	43.462229950	1.272889989	0.239474	126	0.246094
320.405	17:03:7.640	43.462229950	1.272889989	0.239474	126	0.246094
320.655	17:03:7.890	43.462229950	1.272889989	0.239474	126	0.246094
320.905	17:03:8.140	43.462229950	1.272889989	0.239474	126	0.246094
321.155	17:03:8.390	43.462229950	1.272889989	0.239474	126	0.246094
321.405	17:03:8.640	43.462229950	1.272889989	0.239474	126	0.246094
321.655	17:03:8.890	43.462229950	1.272889989	0.242105	126	0.246094
321.905	17:03:9.140	43.462229950	1.272889989	0.242105	125	0.242188
322.155	17:03:9.390	43.462229950	1.272889989	0.242105	125	0.242188
322.405	17:03:9.640	43.462229950	1.272889989	0.242105	125	0.246094
322.655	17:03:9.890	43.462229950	1.272889989	0.242105	125	0.242188
322.905	17:03:10.140	43.462229950	1.272889989	0.242105	125	0.242188
323.155	17:03:10.390	43.462229950	1.272889989	0.242105	125	0.242188
323.405	17:03:10.640	43.462229950	1.272889989	0.242105	125	0.242188
323.655	17:03:10.890	43.462229950	1.272889989	0.242105	125	0.242188
323.905	17:03:11.140	43.462229950	1.272889989	0.242105	125	0.242188
324.155	17:03:11.390	43.462229950	1.272889989	0.242105	125	0.242188
324.405	17:03:11.640	43.462229950	1.272889989	0.242105	125	0.242188
324.655	17:03:11.890	43.462229950	1.272889989	0.242105	125	0.242188
324.905	17:03:12.140	43.462229950	1.272889989	0.242105	125	0.242188
325.155	17:03:12.390	43.462229950	1.272889989	0.242105	125	0.242188
325.405	17:03:12.640	43.462229950	1.272889989	0.242105	125	0.242188
325.655	17:03:12.890	43.462229950	1.272889989	0.242105	125	0.242188
325.905	17:03:13.140	43.462229950	1.272889989	0.242105	125	0.242188
326.155	17:03:13.390	43.462229950	1.272889989	0.242105	125	0.242188
326.405	17:03:13.640	43.462229950	1.272889989	0.242105	125	0.242188
326.655	17:03:13.890	43.462229950	1.272889989	0.242105	125	0.242188
326.905	17:03:14.140	43.462229950	1.272889989	0.242105	125	0.242188
327.155	17:03:14.390	43.462229950	1.272889989	0.242105	125	0.242188
327.405	17:03:14.640	43.462229950	1.272889989	0.242105	125	0.242188
327.655	17:03:14.890	43.462229950	1.272889989	0.242105	125	0.242188
327.905	17:03:15.140	43.462229950	1.272889989	0.242105	125	0.242188
328.155	17:03:15.390	43.462229950	1.272889989	0.242105	125	0.242188
328.405	17:03:15.640	43.462229950	1.272889989	0.242105	125	0.242188
328.655	17:03:15.890	43.462229950	1.272889989	0.242105	125	0.242188
328.905	17:03:16.140	43.462229950	1.272889989	0.242105	125	0.242188
329.155	17:03:16.390	43.462229950	1.272889989	0.242105	125	0.242188
329.405	17:03:16.640	43.462229950	1.272889989	0.242105	125	0.242188
329.655	17:03:16.890	43.462229950	1.272889989	0.242105	125	0.242188
329.905	17:03:17.140	43.462229950	1.272889989	0.242105	125	0.242188
330.155	17:03:17.390	43.462229950	1.272889989	0.242105	125	0.242188
330.405	17:03:17.640	43.462229950	1.272889989	0.242105	125	0.242188
330.655	17:03:17.890	43.462229950	1.272889989	0.242105	125	0.242188
330.905	17:03:18.140	43.462229950	1.272889989	0.242105	125	0.242188
331.155	17:03:18.390	43.462229950	1.272889989	0.242105	125	0.242188
331.405	17:03:18.640	43.462229950	1.272889989	0.242105	125	0.242188
331.655	17:03:18.890	43.462229950	1.272889989	0.242105	125	0.242188
331.905	17:03:19.140	43.462229950	1.272889989	0.242105	125	0.242188
332.155	17:03:19.390	43.462229950	1.272889989	0.242105	125	0.242188
332.405	17:03:19.640	43.462229950	1.272889989	0.242105	125	0.242188
332.655	17:03:19.890	43.462229950	1.272889989	0.242105	125	0.242188
332.905	17:03:20.140	43.462229950	1.272889989	0.242105	125	0.242188
333.155	17:03:20.390	43.462229950	1.272889989	0.242105	125	0.242188
333.405	17:03:20.640	43.462229950	1.272889989	0.242105	125	0.242188
333.655	17:03:20.890	43.462229950	1.272889989	0.242105	125	0.242188
333.905	17:03:21.140	43.462229950	1.272889989	0.242105	125	0.242188
334.155	17:03:21.390	43.462229950	1.272889989	0.242105	125	0.242188
334.405	17:03:21.640	43.462229950	1.272889989	0.242105	125	0.242188
334.655	17:03:21.890	43.462229950	1.272889989	0.242105	125	0.242188
334.905	17:03:22.140	43.462229950	1.272889989	0.242105	125	0.242188
335.155	17:03:22.390	43.462229950	1.272889989	0.242105	125	0.242188
335.405	17:03:22.640	43.462229950	1.272889989	0.242105	125	0.242188
335.655	17:03:22.890	43.462229950	1.272889989	0.73104	125	0.21875
335.905	17:03:23.140	43.462229950	1.272889989	0.335635	125	0.199219
336.155	17:03:23.390	43.462229950	1.272889989	0.2	121	0.519531
336.405	17:03:23.640	43.462229950	1.272889989	0.208504	121	0.777344
336.655	17:03:23.890	43.462229950	1.272889989	0.241239	121	0.792969
336.905	17:03:24.140	43.462229950	1.272889989	0.260612	121	0.789062
337.155	17:03:24.390	43.462229950	1.272889989	0.26084	121	0.777344
337.405	17:03:24.640	43.462229950	1.272889989	0.26084	121	0.757812
337.655	17:03:24.890	43.462229950	1.272889989	0.263978	121	0.746094
337.905	17:03:25.140	43.462229950	1.272889989	0.279989	121	0.699219
338.155	17:03:25.390	43.462229950	1.272889989	0.2517	121	0.6875
338.405	17:03:25.640	43.462229950	1.272889989	0.316704	121	0.601562
338.655	17:03:25.890	43.462229950	1.272889989	0.27412	121	0.597656
338.905	17:03:26.140	43.462229950	1.272889989	0.270705	121	0.582031
339.155	17:03:26.390	43.462229950	1.272889989	0.276623	121	0.566406
339.405	17:03:26.640	43.462229950	1.272889989	0.274637	121	0.554688
339.655	17:03:26.890	43.462229950	1.272889989	0.274637	121	0.539062
339.905	17:03:27.140	43.462229950	1.272889989	0.28747	120	0.523438
340.155	17:03:27.390	43.462229950	1.272889989	0.282804	120	0.496094
340.405	17:03:27.640	43.462229950	1.272889989	0.284212	120	0.488281
340.655	17:03:27.890	43.462229950	1.272889989	0.283748	120	0.480469
340.905	17:03:28.140	43.462229950	1.272889989	0.287107	120	0.464844
341.155	17:03:28.390	43.462229950	1.272889989	0.288918	120	0.449219
341.405	17:03:28.640	43.462229950	1.272889989	0.278324	120	0.464844
341.655	17:03:28.890	43.462229950	1.272889989	0.278324	120	0.484375
341.905	17:03:29.140	43.462229950	1.272889989	0.281909	120	0.476562
342.155	17:03:29.390	43.462229950	1.272889989	0.291009	120	0.460938
342.405	17:03:29.640	43.462229950	1.272889989	0.293159	120	0.4375
342.655	17:03:29.890	43.462229950	1.272889989	0.281513	120	0.441406
342.905	17:03:30.140	43.462229950	1.272889989	0.278567	120	0.453125
343.155	17:03:30.390	43.462229950	1.272889989	0.282234	120	0.457031
343.405	17:03:30.640	43.462229950	1.272889989	0.282234	120	0.453125
343.655	17:03:30.890	43.462229950	1.272889989	0.28344	120	0.457031
343.905	17:03:31.140	43.462229950	1.272889989	0.274373	120	0.46875
344.155	17:03:31.390	43.462229950	1.272889989	0.274373	120	0.445312
344.405	17:03:31.640	43.462229950	1.272889989	0.267554	120	0.492188
344.655	17:03:31.890	43.462229950	1.272889989	0.282963	120	0.503906
344.905	17:03:32.140	43.462229950	1.272889989	0.300761	120	0.472656
345.155	17:03:32.390	43.462229950	1.272889989	0.300761	120	0.457031
345.405	17:03:32.640	43.462229950	1.272889989	0.300761	120	0.472656
345.655	17:03:32.890	43.462229950	1.272889989	0.284054	120	0.46875
345.905	17:03:33.140	43.462229950	1.272889989	0.279434	120	0.480469
346.155	17:03:33.390	43.462229950	1.272889989	0.284238	120	0.480469
346.405	17:03:33.640	43.462229950	1.272889989	0.290911	120	0.472656
346.655	17:03:33.890	43.462229950	1.272889989	0.290735	120	0.464844
346.905	17:03:34.140	43.462229950	1.272889989	0.277696	120	0.476562
347.155	17:03:34.390	43.462229950	1.272889989	0.282421	120	0.503906
347.405	17:03:34.640	43.462229950	1.272889989	0.283224	120	0.503906
347.655	17:03:34.890	43.462229950	1.272889989	0.283108	120	0.519531
347.905	17:03:35.140	43.462229950	1.272889989	0.283397	120	0.519531
348.155	17:03:35.390	43.462229950	1.272889989	0.302503	120	0.503906
348.405	17:03:35.640	43.462229950	1.272889989	0.284691	120	0.503906
348.655	17:03:35.890	43.462229950	1.272889989	0.281156	120	0.511719
348.905	17:03:36.140	43.462229950	1.272889989	0.281156	120	0.511719
349.155	17:03:36.390	43.462229950	1.272889989	0.287397	120	0.503906
349.405	17:03:36.640	43.462229950	1.272889989	0.285584	120	0.503906
349.655	17:03:36.890	43.462229950	1.272889989	0.29366	120	0.5
349.905	17:03:37.140	43.462229950	1.272889989	0.292761	119	0.492188
350.155	17:03:37.390	43.462229950	1.272889989	0.300676	119	0.472656
350.405	17:03:37.640	43.462229950	1.272889989	0.297059	119	0.425781
350.655	17:03:37.890	43.462229950	1.272889989	0.299798	119	0.476562
350.905	17:03:38.140	43.462229950	1.272889989	0.279067	119	0.492188
351.155	17:03:38.390	43.462229950	1.272889989	0.286537	119	0.511719
351.405	17:03:38.640	43.462229950	1.272889989	0.275502	119	0.527344
351.655	17:03:38.890	43.462229950	1.272889989	0.299819	119	0.5
351.905	17:03:39.140	43.462229950	1.272889989	0.294885	119	0.484375
352.155	17:03:39.390	43.462229950	1.272889989	0.298675	119	0.472656
352.405	17:03:39.640	43.462229950	1.272889989	0.294659	119	0.46875
352.655	17:03:39.890	43.462229950	1.272889989	0.292666	119	0.476562
352.905	17:03:40.140	43.462229950	1.272889989	0.293026	119	0.476562
353.155	17:03:40.390	43.462229950	1.272889989	0.28503	119	0.488281
353.405	17:03:40.640	43.462229950	1.272889989	0.28503	119	0.496094
353.655	17:03:40.890	43.462229950	1.272889989	0.291418	119	0.503906
353.905	17:03:41.140	43.462229950	1.272889989	0.294547	119	0.503906
354.155	17:03:41.390	43.462229950	1.272889989	0.291811	119	0.507812
354.405	17:03:41.640	43.462229950	1.272889989	0.287631	119	0.554688
354.655	17:03:41.890	43.462229950	1.272889989	0.306506	119	0.5
354.905	17:03:42.140	43.462229950	1.272889989	0.300672	119	0.480469
355.155	17:03:42.390	43.462229950	1.272889989	0.301514	119	0.464844
355.405	17:03:42.640	43.462229950	1.272889989	0.267703	119	0.511719
355.655	17:03:42.890	43.462229950	1.272889989	0.279246	119	0.542969
355.905	17:03:43.140	43.462229950	1.272889989	0.285007	119	0.566406
356.155	17:03:43.390	43.462229950	1.272889989	0.296205	119	0.554688
356.405	17:03:43.640	43.462229950	1.272889989	0.294493	119	0.542969
356.655	17:03:43.890	43.462229950	1.272889989	0.292745	119	0.535156
356.905	17:03:44.140	43.462229950	1.272889989	0.293552	119	0.527344
357.155	17:03:44.390	43.462229950	1.272889989	0.28692	119	0.527344
357.405	17:03:44.640	43.462229950	1.272889989	0.303641	119	0.519531
357.655	17:03:44.890	43.462229950	1.272889989	0.305166	119	0.535156
357.905	17:03:45.140	43.462229950	1.272889989	0.294385	119	0.527344
358.155	17:03:45.390	43.462229950	1.272889989	0.292628	119	0.53125
358.405	17:03:45.640	43.462229950	1.272889989	0.294607	119	0.535156
358.655	17:03:45.890	43.462229950	1.272889989	0.293195	119	0.53125
358.905	17:03:46.140	43.462229950	1.272889989	0.292555	119	0.535156
359.155	17:03:46.390	43.462229950	1.272889989	0.288834	119	0.542969
359.405	17:03:46.640	43.462229950	1.272889989	0.285842	119	0.550781
359.655	17:03:46.890	43.462229950	1.272889989	0.291236	119	0.5625
359.905	17:03:47.140	43.462229950	1.272889989	0.291236	119	0.5625
360.155	17:03:47.390	43.462229950	1.272889989	0.29169	119	0.5625
360.405	17:03:47.640	43.462229950	1.272889989	0.296071	119	0.558594
360.655	17:03:47.890	43.462229950	1.272889989	0.292474	119	0.554688
360.905	17:03:48.140	43.462229950	1.272889989	0.292456	119	0.554688
361.155	17:03:48.390	43.462229950	1.272889989	0.291815	119	0.558594
361.405	17:03:48.640	43.462229950	1.272889989	0.286507	119	0.558594
361.655	17:03:48.890	43.462229950	1.272889989	0.294143	119	0.5625
361.905	17:03:49.140	43.462229950	1.272889989	0.286225	119	0.558594
362.155	17:03:49.390	43.462229950	1.272889989	0.295262	119	0.558594
362.405	17:03:49.640	43.462229950	1.272889989	0.298718	119	0.570312
362.655	17:03:49.890	43.462229950	1.272889989	0.288814	119	0.5625
362.905	17:03:50.140	43.462229950	1.272889989	0.285815	119	0.578125
363.155	17:03:50.390	43.462229950	1.272889989	0.291384	119	0.585938
363.405	17:03:50.640	43.462229950	1.272889989	0.287343	119	0.589844
363.655	17:03:50.890	43.462229950	1.272889989	0.282398	119	0.609375
363.905	17:03:51.140	43.462229950	1.272889989	0.300088	119	0.574219
364.155	17:03:51.390	43.462229950	1.272889989	0.330213	119	0.507812
364.405	17:03:51.640	43.462229950	1.272889989	0.295762	119	0.527344
364.655	17:03:51.890	43.462229950	1.272889989	0.292089	119	0.53125
364.905	17:03:52.140	43.462229950	1.272889989	0.293341	119	0.542969
365.155	17:03:52.390	43.462229950	1.272889989	0.297028	119	0.539062
365.405	17:03:52.640	43.462229950	1.272889989	0.29681	119	0.539062
365.655	17:03:52.890	43.462229950	1.272889989	0.297642	119	0.539062
365.905	17:03:53.140	43.462229950	1.272889989	0.303416	118	0.535156
366.155	17:03:53.390	43.462229950	1.272889989	0.298242	118	0.539062
366.405	17:03:53.640	43.462229950	1.272889989	0.297331	118	0.542969
366.655	17:03:53.890	43.462229950	1.272889989	0.297331	118	0.535156
366.905	17:03:54.140	43.462229950	1.272889989	0.302618	118	0.527344
367.155	17:03:54.390	43.462229950	1.272889989	0.281596	118	0.535156
367.405	17:03:54.640	43.462229950	1.272889989	0.299488	118	0.527344
367.655	17:03:54.890	43.462229950	1.272889989	0.297606	118	0.527344
367.905	17:03:55.140	43.462229950	1.272889989	0.309409	118	0.515625
368.155	17:03:55.390	43.462229950	1.272889989	0.301493	118	0.511719
368.405	17:03:55.640	43.462229950	1.272889989	0.29182	118	0.515625
368.655	17:03:55.890	43.462229950	1.272889989	0.28818	118	0.535156
368.905	17:03:56.140	43.462229950	1.272889989	0.297519	118	0.535156
369.155	17:03:56.390	43.462229950	1.272889989	0.307194	118	0.515625
369.405	17:03:56.640	43.462229950	1.272889989	0.310755	118	0.496094
369.655	17:03:56.890	43.462229950	1.272889989	0.29903	118	0.503906
369.905	17:03:57.140	43.462229950	1.272889989	0.30544	118	0.488281
370.155	17:03:57.390	43.462229950	1.272889989	0.300565	118	0.488281
370.405	17:03:57.640	43.462229950	1.272889989	0.29607	118	0.5
370.655	17:03:57.890	43.462229950	1.272889989	0.297613	118	0.511719
370.905	17:03:58.140	43.462229950	1.272889989	0.297613	118	0.523438
371.155	17:03:58.390	43.462229950	1.272889989	0.301162	118	0.527344
371.405	17:03:58.640	43.462229950	1.272889989	0.292891	118	0.542969
371.655	17:03:58.890	43.462229950	1.272889989	0.277257	118	0.578125
371.905	17:03:59.140	43.462229950	1.272889989	0.297885	118	0.574219
372.155	17:03:59.390	43.462229950	1.272889989	0.301466	118	0.5625
372.405	17:03:59.640	43.462229950	1.272889989	0.296365	118	0.570312
372.655	17:03:59.890	43.462229950	1.272889989	0.301411	118	0.566406
372.905	17:04:0.140	43.462229950	1.272889989	0.301411	118	0.554688
373.155	17:04:0.390	43.462229950	1.272889989	0.308343	118	0.542969
373.405	17:04:0.640	43.462229950	1.272889989	0.303823	118	0.535156
373.655	17:04:0.890	43.462229950	1.272889989	0.302237	118	0.53125
373.905	17:04:1.140	43.462229950	1.272889989	0.299634	118	0.535156
374.155	17:04:1.390	43.462229950	1.272889989	0.313099	118	0.535156
374.405	17:04:1.640	43.462229950	1.272889989	0.281133	118	0.570312
374.655	17:04:1.890	43.462229950	1.272889989	0.307373	118	0.542969
374.905	17:04:2.140	43.462229950	1.272889989	0.291945	118	0.585938
375.155	17:04:2.390	43.462229950	1.272889989	0.298612	118	0.597656
375.405	17:04:2.640	43.462229950	1.272889989	0.300788	118	0.601562
375.655	17:04:2.890	43.462229950	1.272889989	0.299278	118	0.589844
375.905	17:04:3.140	43.462229950	1.272889989	0.301325	118	0.578125
376.155	17:04:3.390	43.462229950	1.272889989	0.294343	118	0.570312
376.405	17:04:3.640	43.462229950	1.272889989	0.294343	118	0.589844
376.655	17:04:3.890	43.462229950	1.272889989	0.297633	118	0.597656
376.905	17:04:4.140	43.462229950	1.272889989	0.29956	118	0.59375
377.155	17:04:4.390	43.462229950	1.272889989	0.299987	118	0.585938
377.405	17:04:4.640	43.462229950	1.272889989	0.307184	118	0.578125
