Time	UTC	GPS_lat(deg)	GPS_long(deg)	FINKEN_ACTUATORS_SET_POINT:thrust	ROTORCRAFT_STATUS:vsupply	FINKEN_SENSOR_MODEL:pos_z
492.248	10:27:2.283	43.462229950	1.272889989	0.458503	106	0.59375
492.498	10:27:2.533	43.462229950	1.272889989	0.457861	106	0.582031
492.748	10:27:2.783	43.462229950	1.272889989	0.457833	106	0.574219
492.998	10:27:3.033	43.462229950	1.272889989	0.456095	106	0.578125
493.248	10:27:3.283	43.462229950	1.272889989	0.445296	106	0.574219
493.498	10:27:3.533	43.462229950	1.272889989	0.464456	106	0.578125
493.748	10:27:3.783	43.462229950	1.272889989	0.450902	106	0.589844
493.998	10:27:4.033	43.462229950	1.272889989	0.45799	106	0.59375
494.248	10:27:4.283	43.462229950	1.272889989	0.455569	106	0.59375
494.498	10:27:4.533	43.462229950	1.272889989	0.45547	106	0.59375
494.748	10:27:4.783	43.462229950	1.272889989	0.459198	106	0.609375
494.998	10:27:5.033	43.462229950	1.272889989	0.461596	106	0.589844
495.248	10:27:5.283	43.462229950	1.272889989	0.467404	106	0.570312
495.498	10:27:5.533	43.462229950	1.272889989	0.474838	106	0.558594
495.748	10:27:5.783	43.462229950	1.272889989	0.47024	106	0.519531
495.998	10:27:6.033	43.462229950	1.272889989	0.452801	106	0.523438
496.248	10:27:6.283	43.462229950	1.272889989	0.466606	106	0.527344
496.498	10:27:6.533	43.462229950	1.272889989	0.461684	106	0.523438
496.748	10:27:6.783	43.462229950	1.272889989	0.439702	106	0.53125
496.998	10:27:7.033	43.462229950	1.272889989	0.458535	106	0.566406
497.248	10:27:7.283	43.462229950	1.272889989	0.464724	106	0.542969
497.498	10:27:7.533	43.462229950	1.272889989	0.471099	106	0.527344
497.748	10:27:7.783	43.462229950	1.272889989	0.4638	106	0.511719
497.998	10:27:8.033	43.462229950	1.272889989	0.447026	106	0.515625
498.248	10:27:8.283	43.462229950	1.272889989	0.47232	106	0.519531
498.498	10:27:8.533	43.462229950	1.272889989	0.462093	106	0.511719
498.748	10:27:8.783	43.462229950	1.272889989	0.44625	106	0.546875
498.998	10:27:9.033	43.462229950	1.272889989	0.439139	106	0.589844
499.248	10:27:9.283	43.462229950	1.272889989	0.45146	106	0.570312
499.498	10:27:9.533	43.462229950	1.272889989	0.452693	106	0.582031
499.748	10:27:9.783	43.462229950	1.272889989	0.449932	106	0.589844
499.998	10:27:10.033	43.462229950	1.272889989	0.452713	106	0.589844
500.248	10:27:10.283	43.462229950	1.272889989	0.468078	106	0.574219
500.498	10:27:10.533	43.462229950	1.272889989	0.453456	106	0.589844
500.748	10:27:10.783	43.462229950	1.272889989	0.459205	106	0.574219
500.998	10:27:11.033	43.462229950	1.272889989	0.453831	106	0.570312
501.248	10:27:11.283	43.462229950	1.272889989	0.454372	106	0.585938
501.498	10:27:11.533	43.462229950	1.272889989	0.45145	106	0.59375
501.748	10:27:11.783	43.462229950	1.272889989	0.455087	106	0.609375
501.998	10:27:12.033	43.462229950	1.272889989	0.477814	106	0.582031
502.248	10:27:12.283	43.462229950	1.272889989	0.468483	106	0.546875
502.498	10:27:12.533	43.462229950	1.272889989	0.449815	106	0.5625
502.748	10:27:12.783	43.462229950	1.272889989	0.453062	106	0.574219
502.998	10:27:13.033	43.462229950	1.272889989	0.463295	106	0.574219
503.248	10:27:13.283	43.462229950	1.272889989	0.461337	106	0.5625
503.498	10:27:13.533	43.462229950	1.272889989	0.462055	106	0.554688
503.748	10:27:13.783	43.462229950	1.272889989	0.460837	106	0.554688
503.998	10:27:14.033	43.462229950	1.272889989	0.461627	106	0.546875
504.248	10:27:14.283	43.462229950	1.272889989	0.456387	106	0.546875
504.498	10:27:14.533	43.462229950	1.272889989	0.470981	106	0.542969
504.748	10:27:14.783	43.462229950	1.272889989	0.466424	106	0.53125
504.998	10:27:15.033	43.462229950	1.272889989	0.461594	106	0.519531
505.248	10:27:15.283	43.462229950	1.272889989	0.463053	106	0.527344
505.498	10:27:15.533	43.462229950	1.272889989	0.460049	106	0.523438
505.748	10:27:15.783	43.462229950	1.272889989	0.454729	106	0.535156
505.998	10:27:16.033	43.462229950	1.272889989	0.456794	106	0.5625
506.248	10:27:16.283	43.462229950	1.272889989	0.450146	106	0.578125
506.498	10:27:16.533	43.462229950	1.272889989	0.458616	106	0.59375
506.748	10:27:16.783	43.462229950	1.272889989	0.457234	106	0.605469
506.998	10:27:17.033	43.462229950	1.272889989	0.46698	106	0.601562
507.248	10:27:17.283	43.462229950	1.272889989	0.460718	106	0.589844
507.498	10:27:17.533	43.462229950	1.272889989	0.467844	106	0.585938
507.748	10:27:17.783	43.462229950	1.272889989	0.455234	106	0.589844
507.998	10:27:18.033	43.462229950	1.272889989	0.465791	106	0.5625
508.248	10:27:18.283	43.462229950	1.272889989	0.458522	106	0.558594
508.498	10:27:18.533	43.462229950	1.272889989	0.459645	106	0.554688
508.748	10:27:18.783	43.462229950	1.272889989	0.461022	106	0.5625
508.998	10:27:19.033	43.462229950	1.272889989	0.441356	106	0.59375
509.248	10:27:19.283	43.462229950	1.272889989	0.45708	106	0.589844
509.498	10:27:19.533	43.462229950	1.272889989	0.473843	106	0.539062
509.748	10:27:19.783	43.462229950	1.272889989	0.458787	106	0.539062
509.998	10:27:20.033	43.462229950	1.272889989	0.451573	106	0.558594
510.248	10:27:20.283	43.462229950	1.272889989	0.456169	106	0.574219
510.498	10:27:20.533	43.462229950	1.272889989	0.461365	106	0.578125
510.748	10:27:20.783	43.462229950	1.272889989	0.461458	106	0.578125
510.998	10:27:21.033	43.462229950	1.272889989	0.453874	106	0.574219
511.248	10:27:21.283	43.462229950	1.272889989	0.450267	105	0.589844
511.498	10:27:21.533	43.462229950	1.272889989	0.448611	105	0.578125
511.748	10:27:21.783	43.462229950	1.272889989	0.461334	105	0.578125
511.998	10:27:22.033	43.462229950	1.272889989	0.463527	105	0.578125
512.248	10:27:22.283	43.462229950	1.272889989	0.465915	105	0.566406
512.498	10:27:22.533	43.462229950	1.272889989	0.463354	105	0.5625
512.748	10:27:22.783	43.462229950	1.272889989	0.463738	105	0.554688
512.998	10:27:23.033	43.462229950	1.272889989	0.463858	105	0.550781
513.248	10:27:23.283	43.462229950	1.272889989	0.475729	105	0.53125
513.498	10:27:23.533	43.462229950	1.272889989	0.460269	105	0.539062
513.748	10:27:23.783	43.462229950	1.272889989	0.462828	105	0.550781
513.998	10:27:24.033	43.462229950	1.272889989	0.482326	105	0.554688
514.248	10:27:24.283	43.462229950	1.272889989	0.466428	105	0.53125
514.498	10:27:24.533	43.462229950	1.272889989	0.4639	105	0.53125
514.748	10:27:24.783	43.462229950	1.272889989	0.460744	105	0.550781
514.998	10:27:25.033	43.462229950	1.272889989	0.456307	105	0.558594
515.248	10:27:25.283	43.462229950	1.272889989	0.472052	104	0.523438
515.498	10:27:25.533	43.462229950	1.272889989	0.468835	104	0.53125
515.748	10:27:25.783	43.462229950	1.272889989	0.457648	104	0.53125
515.998	10:27:26.033	43.462229950	1.272889989	0.464604	104	0.542969
516.248	10:27:26.283	43.462229950	1.272889989	0.465714	104	0.542969
516.498	10:27:26.533	43.462229950	1.272889989	0.46267	104	0.546875
516.748	10:27:26.783	43.462229950	1.272889989	0.467134	104	0.535156
516.998	10:27:27.033	43.462229950	1.272889989	0.469803	104	0.53125
517.248	10:27:27.283	43.462229950	1.272889989	0.467347	104	0.527344
517.498	10:27:27.533	43.462229950	1.272889989	0.471291	104	0.519531
517.748	10:27:27.783	43.462229950	1.272889989	0.468123	104	0.519531
517.998	10:27:28.033	43.462229950	1.272889989	0.463791	104	0.515625
518.248	10:27:28.283	43.462229950	1.272889989	0.47273	104	0.511719
518.498	10:27:28.533	43.462229950	1.272889989	0.465199	104	0.503906
518.748	10:27:28.783	43.462229950	1.272889989	0.457898	104	0.507812
518.998	10:27:29.033	43.462229950	1.272889989	0.468688	104	0.519531
519.248	10:27:29.283	43.462229950	1.272889989	0.46661	104	0.523438
519.498	10:27:29.533	43.462229950	1.272889989	0.465033	104	0.535156
519.748	10:27:29.783	43.462229950	1.272889989	0.469774	104	0.527344
519.998	10:27:30.033	43.462229950	1.272889989	0.469894	104	0.527344
520.248	10:27:30.283	43.462229950	1.272889989	0.480225	104	0.515625
520.498	10:27:30.533	43.462229950	1.272889989	0.466791	104	0.5
520.748	10:27:30.783	43.462229950	1.272889989	0.457468	104	0.511719
520.998	10:27:31.033	43.462229950	1.272889989	0.466263	104	0.515625
521.248	10:27:31.283	43.462229950	1.272889989	0.468913	104	0.527344
521.498	10:27:31.533	43.462229950	1.272889989	0.476736	104	0.519531
521.748	10:27:31.783	43.462229950	1.272889989	0.472263	104	0.507812
521.998	10:27:32.033	43.462229950	1.272889989	0.485918	104	0.484375
522.248	10:27:32.283	43.462229950	1.272889989	0.465584	104	0.492188
522.498	10:27:32.533	43.462229950	1.272889989	0.468126	104	0.503906
522.748	10:27:32.783	43.462229950	1.272889989	0.472224	104	0.507812
522.998	10:27:33.033	43.462229950	1.272889989	0.473745	104	0.507812
523.248	10:27:33.283	43.462229950	1.272889989	0.476496	104	0.488281
523.498	10:27:33.533	43.462229950	1.272889989	0.486677	104	0.464844
523.748	10:27:33.783	43.462229950	1.272889989	0.466066	104	0.460938
523.998	10:27:34.033	43.462229950	1.272889989	0.489984	104	0.453125
524.248	10:27:34.283	43.462229950	1.272889989	0.469759	104	0.484375
524.498	10:27:34.533	43.462229950	1.272889989	0.467693	104	0.480469
524.748	10:27:34.783	43.462229950	1.272889989	0.480232	104	0.488281
524.998	10:27:35.033	43.462229950	1.272889989	0.478939	104	0.484375
525.248	10:27:35.283	43.462229950	1.272889989	0.468891	103	0.503906
525.498	10:27:35.533	43.462229950	1.272889989	0.478081	103	0.5
525.748	10:27:35.783	43.462229950	1.272889989	0.500965	103	0.453125
525.998	10:27:36.033	43.462229950	1.272889989	0.4822	103	0.4375
526.248	10:27:36.283	43.462229950	1.272889989	0.468893	103	0.453125
526.498	10:27:36.533	43.462229950	1.272889989	0.464814	103	0.480469
526.748	10:27:36.783	43.462229950	1.272889989	0.477232	103	0.488281
526.998	10:27:37.033	43.462229950	1.272889989	0.488053	103	0.472656
527.248	10:27:37.283	43.462229950	1.272889989	0.480914	103	0.460938
527.498	10:27:37.533	43.462229950	1.272889989	0.480222	103	0.460938
527.748	10:27:37.783	43.462229950	1.272889989	0.469629	103	0.476562
527.998	10:27:38.033	43.462229950	1.272889989	0.459974	103	0.5
528.248	10:27:38.283	43.462229950	1.272889989	0.464486	103	0.492188
528.498	10:27:38.533	43.462229950	1.272889989	0.473722	103	0.496094
528.748	10:27:38.783	43.462229950	1.272889989	0.479926	103	0.496094
528.998	10:27:39.033	43.462229950	1.272889989	0.483772	103	0.5
529.248	10:27:39.283	43.462229950	1.272889989	0.480847	103	0.484375
529.498	10:27:39.533	43.462229950	1.272889989	0.487908	103	0.472656
529.748	10:27:39.783	43.462229950	1.272889989	0.479246	103	0.46875
529.998	10:27:40.033	43.462229950	1.272889989	0.474032	103	0.472656
530.248	10:27:40.283	43.462229950	1.272889989	0.482429	103	0.480469
530.498	10:27:40.533	43.462229950	1.272889989	0.489462	103	0.480469
530.748	10:27:40.783	43.462229950	1.272889989	0.482946	103	0.46875
530.998	10:27:41.033	43.462229950	1.272889989	0.491579	103	0.453125
531.248	10:27:41.283	43.462229950	1.272889989	0.456689	102	0.464844
531.498	10:27:41.533	43.462229950	1.272889989	0.485229	102	0.5
531.748	10:27:41.783	43.462229950	1.272889989	0.50992	102	0.445312
531.998	10:27:42.033	43.462229950	1.272889989	0.493184	102	0.457031
532.248	10:27:42.283	43.462229950	1.272889989	0.471821	102	0.453125
532.498	10:27:42.533	43.462229950	1.272889989	0.476201	102	0.46875
532.748	10:27:42.783	43.462229950	1.272889989	0.483432	102	0.480469
532.998	10:27:43.033	43.462229950	1.272889989	0.464206	102	0.5
533.248	10:27:43.283	43.462229950	1.272889989	0.514856	102	0.480469
533.498	10:27:43.533	43.462229950	1.272889989	0.484708	102	0.472656
533.748	10:27:43.783	43.462229950	1.272889989	0.485265	102	0.472656
533.998	10:27:44.033	43.462229950	1.272889989	0.484476	102	0.476562
534.248	10:27:44.283	43.462229950	1.272889989	0.489164	102	0.46875
534.498	10:27:44.533	43.462229950	1.272889989	0.480886	102	0.472656
534.748	10:27:44.783	43.462229950	1.272889989	0.497417	102	0.460938
534.998	10:27:45.033	43.462229950	1.272889989	0.480958	102	0.464844
535.248	10:27:45.283	43.462229950	1.272889989	0.486695	101	0.46875
535.498	10:27:45.533	43.462229950	1.272889989	0.480981	101	0.484375
535.748	10:27:45.783	43.462229950	1.272889989	0.493195	101	0.476562
535.998	10:27:46.033	43.462229950	1.272889989	0.50143	101	0.441406
536.248	10:27:46.283	43.462229950	1.272889989	0.503166	101	0.417969
536.498	10:27:46.533	43.462229950	1.272889989	0.496852	101	0.398438
536.748	10:27:46.783	43.462229950	1.272889989	0.49457	101	0.390625
536.998	10:27:47.033	43.462229950	1.272889989	0.48903	101	0.394531
537.248	10:27:47.283	43.462229950	1.272889989	0.491261	101	0.398438
537.498	10:27:47.533	43.462229950	1.272889989	0.48261	101	0.429688
537.748	10:27:47.783	43.462229950	1.272889989	0.482828	101	0.441406
537.998	10:27:48.033	43.462229950	1.272889989	0.496851	101	0.429688
538.248	10:27:48.283	43.462229950	1.272889989	0.513894	101	0.390625
538.498	10:27:48.533	43.462229950	1.272889989	0.495657	101	0.398438
538.748	10:27:48.783	43.462229950	1.272889989	0.496483	101	0.398438
538.998	10:27:49.033	43.462229950	1.272889989	0.490472	101	0.410156
539.248	10:27:49.283	43.462229950	1.272889989	0.487158	101	0.425781
539.498	10:27:49.533	43.462229950	1.272889989	0.491662	101	0.441406
539.748	10:27:49.783	43.462229950	1.272889989	0.490046	101	0.453125
539.998	10:27:50.033	43.462229950	1.272889989	0.49851	101	0.445312
540.248	10:27:50.283	43.462229950	1.272889989	0.497338	101	0.445312
540.498	10:27:50.533	43.462229950	1.272889989	0.497339	101	0.449219
540.748	10:27:50.783	43.462229950	1.272889989	0.496083	101	0.445312
540.998	10:27:51.033	43.462229950	1.272889989	0.492145	101	0.453125
541.248	10:27:51.283	43.462229950	1.272889989	0.499137	101	0.449219
541.498	10:27:51.533	43.462229950	1.272889989	0.504331	101	0.433594
541.748	10:27:51.783	43.462229950	1.272889989	0.501652	101	0.445312
541.998	10:27:52.033	43.462229950	1.272889989	0.506517	101	0.421875
542.248	10:27:52.283	43.462229950	1.272889989	0.47676	101	0.433594
542.498	10:27:52.533	43.462229950	1.272889989	0.536763	101	0.421875
542.748	10:27:52.783	43.462229950	1.272889989	0.35	101	0.425781
542.998	10:27:53.033	43.462229950	1.272889989	0.35	101	0.449219
543.248	10:27:53.283	43.462229950	1.272889989	0.35	101	0.378906
543.498	10:27:53.533	43.462229950	1.272889989	0.35	101	0.199219
543.748	10:27:53.783	43.462229950	1.272889989	0.35	101	0.199219
543.998	10:27:54.033	43.462229950	1.272889989	0.35	101	0.199219
544.248	10:27:54.283	43.462229950	1.272889989	0.35	101	0.210938
544.498	10:27:54.533	43.462229950	1.272889989	0.35	101	0.21875
544.748	10:27:54.783	43.462229950	1.272889989	0.35	101	0.230469
544.998	10:27:55.033	43.462229950	1.272889989	0.35	101	0.230469
545.248	10:27:55.283	43.462229950	1.272889989	0.35	107	0.238281
545.498	10:27:55.533	43.462229950	1.272889989	0.35	107	0.238281
545.748	10:27:55.783	43.462229950	1.272889989	0.35	107	0.242188
545.998	10:27:56.033	43.462229950	1.272889989	0.35	107	0.238281
546.248	10:27:56.283	43.462229950	1.272889989	0.35	107	0.238281
546.498	10:27:56.533	43.462229950	1.272889989	0.35	107	0.238281
546.748	10:27:56.783	43.462229950	1.272889989	0.35	107	0.238281
546.998	10:27:57.033	43.462229950	1.272889989	0.35	107	0.242188
547.248	10:27:57.283	43.462229950	1.272889989	0.35	108	0.238281
547.498	10:27:57.533	43.462229950	1.272889989	0.35	108	0.238281
547.748	10:27:57.783	43.462229950	1.272889989	0.35	108	0.238281
547.998	10:27:58.033	43.462229950	1.272889989	0.35	108	0.238281
548.248	10:27:58.283	43.462229950	1.272889989	0.35	108	0.242188
548.498	10:27:58.533	43.462229950	1.272889989	0.35	108	0.238281
548.748	10:27:58.783	43.462229950	1.272889989	0.35	108	0.238281
548.998	10:27:59.033	43.462229950	1.272889989	0.35	108	0.238281
549.248	10:27:59.283	43.462229950	1.272889989	0.35	108	0.238281
549.498	10:27:59.533	43.462229950	1.272889989	0.35	108	0.238281
549.748	10:27:59.783	43.462229950	1.272889989	0.35	108	0.238281
549.998	10:28:0.033	43.462229950	1.272889989	0.35	108	0.242188
550.248	10:28:0.283	43.462229950	1.272889989	0.35	108	0.238281
550.498	10:28:0.533	43.462229950	1.272889989	0.35	108	0.242188
550.748	10:28:0.783	43.462229950	1.272889989	0.35	108	0.238281
550.998	10:28:1.033	43.462229950	1.272889989	0.35	108	0.242188
551.248	10:28:1.283	43.462229950	1.272889989	0.35	109	0.242188
551.498	10:28:1.533	43.462229950	1.272889989	0.35	109	0.238281
551.748	10:28:1.783	43.462229950	1.272889989	0.35	109	0.238281
551.998	10:28:2.033	43.462229950	1.272889989	0.35	109	0.238281
552.248	10:28:2.283	43.462229950	1.272889989	0.35	109	0.242188
552.498	10:28:2.533	43.462229950	1.272889989	0.35	109	0.238281
552.748	10:28:2.783	43.462229950	1.272889989	0.35	109	0.238281
552.998	10:28:3.033	43.462229950	1.272889989	0.35	109	0.238281
553.248	10:28:3.283	43.462229950	1.272889989	0.35	109	0.238281
553.498	10:28:3.533	43.462229950	1.272889989	0.35	109	0.238281
553.748	10:28:3.783	43.462229950	1.272889989	0.35	109	0.238281
553.998	10:28:4.033	43.462229950	1.272889989	0.35	109	0.242188
554.248	10:28:4.283	43.462229950	1.272889989	0.35	109	0.242188
554.498	10:28:4.533	43.462229950	1.272889989	0.35	109	0.238281
554.748	10:28:4.783	43.462229950	1.272889989	0.35	109	0.242188
554.998	10:28:5.033	43.462229950	1.272889989	0.35	109	0.238281
555.248	10:28:5.283	43.462229950	1.272889989	0.35	109	0.238281
555.498	10:28:5.533	43.462229950	1.272889989	0.35	109	0.238281
555.748	10:28:5.783	43.462229950	1.272889989	0.35	109	0.238281
555.998	10:28:6.033	43.462229950	1.272889989	0.35	109	0.238281
556.248	10:28:6.283	43.462229950	1.272889989	0.35	109	0.238281
556.498	10:28:6.533	43.462229950	1.272889989	0.35	109	0.238281
556.748	10:28:6.783	43.462229950	1.272889989	0.35	109	0.238281
556.998	10:28:7.033	43.462229950	1.272889989	0.35	109	0.242188
557.248	10:28:7.283	43.462229950	1.272889989	0.35	109	0.238281
557.498	10:28:7.533	43.462229950	1.272889989	0.35	109	0.238281
557.748	10:28:7.783	43.462229950	1.272889989	0.35	109	0.238281
557.998	10:28:8.033	43.462229950	1.272889989	0.35	109	0.238281
558.248	10:28:8.283	43.462229950	1.272889989	0.35	109	0.242188
558.498	10:28:8.533	43.462229950	1.272889989	0.35	109	0.242188
558.748	10:28:8.783	43.462229950	1.272889989	0.35	109	0.199219
558.998	10:28:9.033	43.462229950	1.272889989	0.35	109	0.199219
559.248	10:28:9.283	43.462229950	1.272889989	0.35	110	0.511719
559.498	10:28:9.533	43.462229950	1.272889989	0.35	110	0.757812
559.748	10:28:9.783	43.462229950	1.272889989	0.35	110	1.296875
559.998	10:28:10.033	43.462229950	1.272889989	0.35	110	1.296875
560.248	10:28:10.283	43.462229950	1.272889989	0.35	110	1.296875
560.498	10:28:10.533	43.462229950	1.272889989	0.35	110	1.296875
560.748	10:28:10.783	43.462229950	1.272889989	0.35	110	0.71875
560.998	10:28:11.033	43.462229950	1.272889989	0.35	110	0.199219
561.248	10:28:11.283	43.462229950	1.272889989	0.35	110	0.242188
561.498	10:28:11.533	43.462229950	1.272889989	0.35	110	1.296875
561.748	10:28:11.783	43.462229950	1.272889989	0.35	110	1.296875
561.998	10:28:12.033	43.462229950	1.272889989	0.35	110	1.296875
